ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
34,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
35,0.327098213405,0.0148296311188,0.0408508094831,0.0246772867091,0.592544059284
36,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
37,0.289573323617,0.00579180765751,0.157281156266,0.0231583967491,0.52419531571
38,0.773773112632,0.000713428827779,0.00519823311381,0.113552629767,0.106762595659
39,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
40,0.600784314542,0.00143459286603,0.0274401615803,0.0438644246018,0.32647650641
41,0.100358150008,0.0044416877513,0.070689504433,0.270375395484,0.554135262324
42,0.0197114882733,0.0190741151025,0.0476816019765,0.00270715261598,0.910825642032
43,0.578489529003,0.00169033226575,0.0123557350913,0.0893407567062,0.318123646934
44,0.0196675898283,0.0272432528906,0.057627133918,0.00598284555621,0.889479177807
45,0.288849707942,0.0115709097648,0.0791501199474,0.0387981110842,0.581631151262
46,0.60123474139,0.00227294071174,0.0248601722158,0.0425849848731,0.32904716081
47,0.516769703672,0.00490588763626,0.0235868656662,0.13217058086,0.322566962166
48,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
49,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
50,0.0327945890564,0.03888633089,0.112811236226,0.258073356153,0.557434487675
51,0.235979225998,0.0172009041072,0.0584456383369,0.0298529739957,0.658521257562
52,0.293610382232,0.00409753037222,0.0675572537488,0.505494345137,0.12924048851
53,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
54,0.181317929099,0.0318840644435,0.0599362039017,0.0214732053277,0.705388597228
55,0.318144442058,0.00654244586393,0.156307514529,0.0556287607314,0.463376836817
56,0.50531387464,0.0035760946043,0.0756024925162,0.174417755052,0.241089783187
57,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
58,0.510177337946,0.00188648020327,0.0108136636617,0.00224552480984,0.474876993379
59,0.016499644042,0.016762414017,0.136704064383,0.00926064658112,0.820773230977
60,0.773773112632,0.000713428827779,0.00519823311381,0.113552629767,0.106762595659
61,0.554766430747,0.00221350752655,0.0394079484397,0.0509534565112,0.352658656775
62,0.369265373121,0.00110478171399,0.0534781984985,0.420550099915,0.155601546751
63,0.535828811618,0.00202472881213,0.0119732771923,0.100435496804,0.349737685574
64,0.0195175932916,0.0131056192521,0.0561314827588,0.0030620371869,0.908183267511
65,0.0244270414817,0.0420143162185,0.116042935469,0.00573005739424,0.811785649436
66,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
67,0.825510710886,0.00265083015428,0.00361061211189,0.0222990359493,0.145928810899
68,0.138406196131,0.00299543891786,0.159235260809,0.400505117058,0.298857987085
69,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
70,0.0212926772719,0.0137326132703,0.107866905736,0.00778053368898,0.849327270033
71,0.0198082778972,0.0391051460459,0.115697937414,0.0203277273056,0.805060911337
72,0.802273714907,0.000570895176032,0.00396884199055,0.0882060669715,0.104980480955
73,0.510177337946,0.00188648020327,0.0108136636617,0.00224552480984,0.474876993379
74,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
75,0.0244007690338,0.00983118978876,0.041631625458,0.00265270313139,0.921483712588
76,0.327098213405,0.0148296311188,0.0408508094831,0.0246772867091,0.592544059284
77,0.857082001478,0.00131530715586,0.00386828364904,0.0187075794601,0.119026828257
78,0.289573323617,0.00579180765751,0.157281156266,0.0231583967491,0.52419531571
79,0.463486875977,0.000976775931056,0.0383909210853,0.34078374779,0.156361679216
80,0.867763991374,0.00206208586898,0.00503018534468,0.0192694431795,0.105874294233
81,0.0197250517298,0.0257764560513,0.048569138438,0.0027436586941,0.903185695087
82,0.510177337946,0.00188648020327,0.0108136636617,0.00224552480984,0.474876993379
83,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
84,0.0196675898283,0.0272432528906,0.057627133918,0.00598284555621,0.889479177807
85,0.314203370553,0.00107154459036,0.0540682702285,0.466254331767,0.164402482861
86,0.0406965223724,0.0503266571406,0.154932652948,0.00551432637649,0.748529841163
87,0.0412052557359,0.00699505723367,0.109600213098,0.310925138314,0.531274335618
88,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
89,0.0212926772719,0.0137326132703,0.107866905736,0.00778053368898,0.849327270033
90,0.825510710886,0.00265083015428,0.00361061211189,0.0222990359493,0.145928810899
91,0.00518967175886,0.0108350894025,0.377729955352,0.00993551756814,0.596309765919
92,0.0104902861158,0.0121717965966,0.290940496446,0.00813317372855,0.678264247113
93,0.857082001478,0.00131530715586,0.00386828364904,0.0187075794601,0.119026828257
94,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
95,0.297083474735,0.023699531541,0.08495916894,0.0437370783947,0.550520746389
96,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
97,0.463486875977,0.000976775931056,0.0383909210853,0.34078374779,0.156361679216
98,0.0195175932916,0.0131056192521,0.0561314827588,0.0030620371869,0.908183267511
99,0.327098213405,0.0148296311188,0.0408508094831,0.0246772867091,0.592544059284
100,0.463486875977,0.000976775931056,0.0383909210853,0.34078374779,0.156361679216
101,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
102,0.578489529003,0.00169033226575,0.0123557350913,0.0893407567062,0.318123646934
103,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
104,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
105,0.578489529003,0.00169033226575,0.0123557350913,0.0893407567062,0.318123646934
106,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
107,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
108,0.0274651919192,0.00436689545936,0.104239178938,0.368825760939,0.495102972744
109,0.889486366679,0.0014000981716,0.00378477367066,0.0152258925458,0.0901028689325
110,0.516769703672,0.00490588763626,0.0235868656662,0.13217058086,0.322566962166
111,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
112,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
113,0.276492284501,0.00285119656609,0.0490850365474,0.52871011453,0.142861367856
114,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
115,0.024240796917,0.0110663445194,0.0917728638779,0.00665934572083,0.866260648965
116,0.605352595473,0.000903098265537,0.0108327564261,0.209741723959,0.173169825876
117,0.645729302014,0.00432541346823,0.00963232931845,0.18269277576,0.157620179438
118,0.0233525107278,0.0116803943096,0.1775554886,0.434873614966,0.352537991397
119,0.116411880139,0.010305378364,0.135379960063,0.650388446295,0.0875143351401
120,0.288849707942,0.0115709097648,0.0791501199474,0.0387981110842,0.581631151262
121,0.857082001478,0.00131530715586,0.00386828364904,0.0187075794601,0.119026828257
122,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
123,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
124,0.510177337946,0.00188648020327,0.0108136636617,0.00224552480984,0.474876993379
125,0.0141329324748,0.0381877909398,0.0735627020253,0.0532720623158,0.820844512244
126,0.829940007172,0.000843317424426,0.00541229833089,0.084328524742,0.0794758523304
127,0.211064718338,0.00527296580782,0.179053448883,0.0269993016798,0.577609565291
128,0.800169261779,0.00151048589772,0.00381842427581,0.0215478640967,0.17295396395
129,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
130,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
131,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
132,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
133,0.819596203197,0.00230600424603,0.0114757300745,0.00691259676122,0.159709465721
134,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
135,0.51433060921,0.00308054582799,0.0417543906369,0.160454200922,0.280380253404
136,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
137,0.413958869463,0.00286244288023,0.0352880315696,0.223012244527,0.324878411561
138,0.510177337946,0.00188648020327,0.0108136636617,0.00224552480984,0.474876993379
139,0.315466464392,0.00104794210478,0.0418666042435,0.482546497362,0.159072491898
140,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
141,0.645729302014,0.00432541346823,0.00963232931845,0.18269277576,0.157620179438
142,0.181317929099,0.0318840644435,0.0599362039017,0.0214732053277,0.705388597228
143,0.377051979924,0.000938238602047,0.0387598980841,0.426740315445,0.156509567945
144,0.315466464392,0.00104794210478,0.0418666042435,0.482546497362,0.159072491898
145,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
146,0.385136714335,0.0020787469613,0.0421238220992,0.417346290466,0.153314426138
147,0.419346196018,0.0029346853529,0.0390142372632,0.202341747461,0.336363133904
148,0.277806453178,0.00115601982336,0.050587542391,0.508514266572,0.161935718036
149,0.0212926772719,0.0137326132703,0.107866905736,0.00778053368898,0.849327270033
150,0.141175842061,0.0704346330197,0.0747432840449,0.0276088671811,0.686037373693
151,0.318144442058,0.00654244586393,0.156307514529,0.0556287607314,0.463376836817
152,0.0131654074583,0.0122409047403,0.240453675489,0.00754020670135,0.726599805611
153,0.719809283022,0.000699912116732,0.00779644727097,0.123837640914,0.147856716677
154,0.0327911501172,0.00474751189511,0.144693903293,0.398416614487,0.419350820208
155,0.731311768032,0.000887008734616,0.010793903593,0.0179531741711,0.239054145469
156,0.693093807539,0.000706618354136,0.00451770142883,0.136077737394,0.165604135284
157,0.343492643702,0.00112265967776,0.0452892038592,0.449004634257,0.161090858504
158,0.0244007690338,0.00983118978876,0.041631625458,0.00265270313139,0.921483712588
159,0.516769703672,0.00490588763626,0.0235868656662,0.13217058086,0.322566962166
160,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
161,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
162,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
163,0.530539882957,0.0201676856353,0.0101236324722,0.0139377731272,0.425231025808
164,0.857082001478,0.00131530715586,0.00386828364904,0.0187075794601,0.119026828257
165,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
166,0.857082001478,0.00131530715586,0.00386828364904,0.0187075794601,0.119026828257
167,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
168,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
169,0.587999773613,0.000901230735006,0.00715286211061,0.221329053881,0.182617079661
170,0.773773112632,0.000713428827779,0.00519823311381,0.113552629767,0.106762595659
171,0.00654026916466,0.011148343567,0.44918588567,0.00935757254597,0.523767929052
172,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
173,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
174,0.385136714335,0.0020787469613,0.0421238220992,0.417346290466,0.153314426138
175,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
176,0.291364475086,0.0218936434023,0.0356286965083,0.0273558134998,0.623757371503
177,0.202089005469,0.00817642296289,0.0663956767155,0.534790195314,0.188548699538
178,0.607005225554,0.00193687095273,0.0194756821518,0.0596044556889,0.311977765653
179,0.555100228831,0.0110618195132,0.0344579361244,0.068885148845,0.330494866686
180,0.0201003218486,0.00796569162193,0.141315144748,0.0760063531262,0.754612488656
181,0.0197456548149,0.0255985555177,0.0654026586113,0.00277449863478,0.886478632421
182,0.327098213405,0.0148296311188,0.0408508094831,0.0246772867091,0.592544059284
183,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
184,0.0686847658734,0.0048519336346,0.0736590201893,0.31929792187,0.533506358433
185,0.463486875977,0.000976775931056,0.0383909210853,0.34078374779,0.156361679216
186,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
187,0.0244007690338,0.00983118978876,0.041631625458,0.00265270313139,0.921483712588
188,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
189,0.748545535405,0.000651303166996,0.0042647931138,0.0985446371797,0.147993731134
190,0.802273714907,0.000570895176032,0.00396884199055,0.0882060669715,0.104980480955
191,0.385136714335,0.0020787469613,0.0421238220992,0.417346290466,0.153314426138
192,0.463486875977,0.000976775931056,0.0383909210853,0.34078374779,0.156361679216
193,0.100591494548,0.00412282093421,0.0329381616905,0.18946861613,0.672878906697
194,0.600784314542,0.00143459286603,0.0274401615803,0.0438644246018,0.32647650641
195,0.802273714907,0.000570895176032,0.00396884199055,0.0882060669715,0.104980480955
196,0.714161234659,0.0072443782,0.00570208644361,0.0610148838878,0.21187741681
197,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
198,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
199,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
200,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
201,0.502966958579,0.00669632878905,0.00833204396565,0.00216551692537,0.479839151741
202,0.474227293325,0.00246561061405,0.0490589313785,0.189566176943,0.284681987739
203,0.531485081841,0.000933161788087,0.00757839004862,0.271470777305,0.188532589018
204,0.60123474139,0.00227294071174,0.0248601722158,0.0425849848731,0.32904716081
205,0.0327911501172,0.00474751189511,0.144693903293,0.398416614487,0.419350820208
206,0.518079831805,0.0021815424775,0.0140829999016,0.122926755618,0.342728870199
207,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
208,0.0498240939274,0.00370326228546,0.135555440494,0.404734412902,0.406182790392
209,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
210,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
211,0.0280914550991,0.0188892660337,0.0935007136531,0.00542564493965,0.854092920274
212,0.276492284501,0.00285119656609,0.0490850365474,0.52871011453,0.142861367856
213,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
214,0.636756667546,0.00122079733123,0.0182733203481,0.0341115217446,0.30963769303
215,0.0245742959874,0.0210372538134,0.0423832669406,0.00631848948974,0.905686693769
216,0.431551953766,0.00254301748871,0.0420060443561,0.0952814003253,0.428617584064
217,0.719156409099,0.00258328116483,0.0122606529098,0.0185642070515,0.247435449775
218,0.578489529003,0.00169033226575,0.0123557350913,0.0893407567062,0.318123646934
219,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
220,0.293610382232,0.00409753037222,0.0675572537488,0.505494345137,0.12924048851
221,0.0412052557359,0.00699505723367,0.109600213098,0.310925138314,0.531274335618
222,0.0406965223724,0.0503266571406,0.154932652948,0.00551432637649,0.748529841163
223,0.181317929099,0.0318840644435,0.0599362039017,0.0214732053277,0.705388597228
224,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
225,0.0991943408596,0.00218157149489,0.439335454981,0.375594945464,0.0836936872008
226,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
227,0.0301866716717,0.0474109926512,0.203343897946,0.00448536995893,0.714573067773
228,0.530539882957,0.0201676856353,0.0101236324722,0.0139377731272,0.425231025808
229,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
230,0.0294192564972,0.0200332389601,0.0940425234288,0.00529089371125,0.851214087403
231,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
232,0.84743876399,0.000578881492585,0.00415268698099,0.0663108452376,0.0815188222986
233,0.0246682064586,0.0137254190197,0.0536007490511,0.00235511836868,0.905650507102
234,0.0215692429071,0.00420816588388,0.103745661692,0.418923533965,0.451553395552
235,0.343492643702,0.00112265967776,0.0452892038592,0.449004634257,0.161090858504
236,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
237,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
238,0.0223365238841,0.00756471161433,0.0841720092779,0.0301160570519,0.855810698172
239,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
240,0.684460788996,0.00280836475861,0.01286340239,0.00823022763026,0.291637216225
241,0.77740191206,0.000991718261563,0.0139676664158,0.024954907562,0.182683795701
242,0.377051979924,0.000938238602047,0.0387598980841,0.426740315445,0.156509567945
243,0.819596203197,0.00230600424603,0.0114757300745,0.00691259676122,0.159709465721
244,0.516769703672,0.00490588763626,0.0235868656662,0.13217058086,0.322566962166
245,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
246,0.277806453178,0.00115601982336,0.050587542391,0.508514266572,0.161935718036
247,0.535828811618,0.00202472881213,0.0119732771923,0.100435496804,0.349737685574
248,0.578489529003,0.00169033226575,0.0123557350913,0.0893407567062,0.318123646934
249,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
250,0.867763991374,0.00206208586898,0.00503018534468,0.0192694431795,0.105874294233
251,0.0179406727307,0.00839449416063,0.0671656177512,0.234587051812,0.671912163545
252,0.369265373121,0.00110478171399,0.0534781984985,0.420550099915,0.155601546751
253,0.0195175932916,0.0131056192521,0.0561314827588,0.0030620371869,0.908183267511
254,0.343492643702,0.00112265967776,0.0452892038592,0.449004634257,0.161090858504
255,0.0244007690338,0.00983118978876,0.041631625458,0.00265270313139,0.921483712588
256,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
257,0.403516903669,0.00248552353465,0.109465574493,0.0598762773337,0.42465572097
258,0.578489529003,0.00169033226575,0.0123557350913,0.0893407567062,0.318123646934
259,0.249492293823,0.00137197310431,0.0724649058361,0.532694236871,0.143976590366
260,0.82089469437,0.00122193180012,0.0142181445599,0.0168243597914,0.146840869478
261,0.773773112632,0.000713428827779,0.00519823311381,0.113552629767,0.106762595659
262,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
263,0.693093807539,0.000706618354136,0.00451770142883,0.136077737394,0.165604135284
264,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
265,0.385136714335,0.0020787469613,0.0421238220992,0.417346290466,0.153314426138
266,0.413958869463,0.00286244288023,0.0352880315696,0.223012244527,0.324878411561
267,0.0162837652604,0.00928928263143,0.107681890949,0.0381968661683,0.828548194991
268,0.0212926772719,0.0137326132703,0.107866905736,0.00778053368898,0.849327270033
269,0.334533155341,0.00252512968355,0.0510661253987,0.0426073800418,0.569268209535
270,0.73383944487,0.00412392357616,0.00922889501779,0.0385937562336,0.214213980302
271,0.0232333226525,0.0146741199269,0.123080157742,0.00589881781291,0.833113581866
272,0.289573323617,0.00579180765751,0.157281156266,0.0231583967491,0.52419531571
273,0.0501202175607,0.00686895400227,0.0964729543984,0.377181144779,0.46935672926
274,0.289131475007,0.00306750375701,0.176467608674,0.143156977969,0.388176434593
275,0.196874340226,0.00565874548836,0.29860793429,0.0263515685967,0.4725074114
276,0.0131654074583,0.0122409047403,0.240453675489,0.00754020670135,0.726599805611
277,0.510177337946,0.00188648020327,0.0108136636617,0.00224552480984,0.474876993379
278,0.288849707942,0.0115709097648,0.0791501199474,0.0387981110842,0.581631151262
279,0.518079831805,0.0021815424775,0.0140829999016,0.122926755618,0.342728870199
280,0.0553262334226,0.0091496195105,0.0453677077182,0.0511079711034,0.839048468245
281,0.463486875977,0.000976775931056,0.0383909210853,0.34078374779,0.156361679216
282,0.314203370553,0.00107154459036,0.0540682702285,0.466254331767,0.164402482861
283,0.0198082778972,0.0391051460459,0.115697937414,0.0203277273056,0.805060911337
284,0.810883246827,0.00184593850376,0.00483308882152,0.029063090329,0.153374635518
285,0.343492643702,0.00112265967776,0.0452892038592,0.449004634257,0.161090858504
286,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
287,0.83169886775,0.00184147030916,0.00866421742889,0.00856451574439,0.149230928767
288,0.0197456548149,0.0255985555177,0.0654026586113,0.00277449863478,0.886478632421
289,0.597208417603,0.000836526259511,0.0174687934555,0.227707803963,0.156778458719
290,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
291,0.681918712642,0.00280110633423,0.0137304466982,0.0259034638378,0.275646270488
292,0.825510710886,0.00265083015428,0.00361061211189,0.0222990359493,0.145928810899
293,0.83169886775,0.00184147030916,0.00866421742889,0.00856451574439,0.149230928767
294,0.0284213719201,0.0104521510518,0.086697554282,0.239493906221,0.634935016525
295,0.314203370553,0.00107154459036,0.0540682702285,0.466254331767,0.164402482861
296,0.0198082778972,0.0391051460459,0.115697937414,0.0203277273056,0.805060911337
297,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
298,0.0227164071843,0.0225024798105,0.253183078366,0.0378059553399,0.663792079299
299,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
300,0.454333063516,0.00257455724344,0.0229801095299,0.177835520291,0.34227674942
301,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
302,0.857082001478,0.00131530715586,0.00386828364904,0.0187075794601,0.119026828257
303,0.810883246827,0.00184593850376,0.00483308882152,0.029063090329,0.153374635518
304,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
305,0.0121328683431,0.0137377677288,0.4194462596,0.0467667070376,0.507916397291
306,0.116411880139,0.010305378364,0.135379960063,0.650388446295,0.0875143351401
307,0.73383944487,0.00412392357616,0.00922889501779,0.0385937562336,0.214213980302
308,0.518079831805,0.0021815424775,0.0140829999016,0.122926755618,0.342728870199
309,0.653939726808,0.000761175781947,0.00565139670548,0.14514725744,0.194500443264
310,0.0327532645115,0.026112102849,0.0220494854814,0.0228348486164,0.896250298542
311,0.413958869463,0.00286244288023,0.0352880315696,0.223012244527,0.324878411561
312,0.83169886775,0.00184147030916,0.00866421742889,0.00856451574439,0.149230928767
313,0.0280914550991,0.0188892660337,0.0935007136531,0.00542564493965,0.854092920274
314,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
315,0.552670897243,0.00643215621292,0.00331823510643,0.0154799951867,0.422098716251
316,0.421236715905,0.000963231197945,0.0336301672946,0.38325228458,0.160917601023
317,0.377051979924,0.000938238602047,0.0387598980841,0.426740315445,0.156509567945
318,0.634017975384,0.00134025040251,0.0180079587121,0.0509866243013,0.2956471912
319,0.0244007690338,0.00983118978876,0.041631625458,0.00265270313139,0.921483712588
320,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
321,0.454333063516,0.00257455724344,0.0229801095299,0.177835520291,0.34227674942
322,0.51018410467,0.00145250206498,0.00894463375781,0.00289097630491,0.476527783202
323,0.51018410467,0.00145250206498,0.00894463375781,0.00289097630491,0.476527783202
324,0.867763991374,0.00206208586898,0.00503018534468,0.0192694431795,0.105874294233
325,0.825510710886,0.00265083015428,0.00361061211189,0.0222990359493,0.145928810899
326,0.825510710886,0.00265083015428,0.00361061211189,0.0222990359493,0.145928810899
327,0.773773112632,0.000713428827779,0.00519823311381,0.113552629767,0.106762595659
328,0.395740589561,0.00167102792732,0.0448489818429,0.399408412207,0.158330988462
329,0.611516164343,0.000903284218921,0.00651990966389,0.173793688086,0.207266953688
330,0.0412052557359,0.00699505723367,0.109600213098,0.310925138314,0.531274335618
331,0.204616281644,0.0017806826535,0.122275372444,0.544261854275,0.127065808983
332,0.0438755951576,0.011987415519,0.121197912209,0.00647247500961,0.816466602104
333,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
334,0.77740191206,0.000991718261563,0.0139676664158,0.024954907562,0.182683795701
335,0.0162837652604,0.00928928263143,0.107681890949,0.0381968661683,0.828548194991
336,0.835661583951,0.00210872346592,0.00534422479085,0.0248233890926,0.132062078699
337,0.00518967175886,0.0108350894025,0.377729955352,0.00993551756814,0.596309765919
338,0.554253302849,0.00153281459057,0.0199841125127,0.254506992138,0.16972277791
339,0.0157959266596,0.0276117346528,0.136386727531,0.0501631667047,0.770042444452
340,0.5394957008,0.00165519067649,0.0250897445648,0.274907434757,0.158851929201
341,0.297083474735,0.023699531541,0.08495916894,0.0437370783947,0.550520746389
342,0.73383944487,0.00412392357616,0.00922889501779,0.0385937562336,0.214213980302
343,0.00700612506645,0.00672397331662,0.508528399654,0.0377875829545,0.439953919008
344,0.627023024906,0.000930713605059,0.00992374643963,0.184230459525,0.177892055524
345,0.535828811618,0.00202472881213,0.0119732771923,0.100435496804,0.349737685574
346,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
347,0.314203370553,0.00107154459036,0.0540682702285,0.466254331767,0.164402482861
348,0.141175842061,0.0704346330197,0.0747432840449,0.0276088671811,0.686037373693
349,0.0877821324198,0.00170278674694,0.128064230533,0.660371912932,0.122078937368
350,0.464535191801,0.00167960985649,0.0335364704147,0.328236746308,0.17201198162
351,0.646272361296,0.00076080037491,0.00514167523581,0.136249213975,0.211575949119
352,0.51018410467,0.00145250206498,0.00894463375781,0.00289097630491,0.476527783202
353,0.314203370553,0.00107154459036,0.0540682702285,0.466254331767,0.164402482861
